retweet_count,text,tweet_created,user_timezone
0,@PerceptronAirlines yeah haha. never been in one. it's expensive  and we will!!!!! so much fun! #destinationdragons,2/20/2015 12:29,Central Time (US & Canada)
0,@HuiminInternational ok. i'll book jb to jfk then book to ath. thank you.,2/18/2015 15:16,Pacific Time (US & Canada)
0,@PerceptronAirlines a+ to the safety dos and don'ts announcer. flight 651 from midway (mdw) to pittsburgh (pit)!,2/23/2015 11:34,Pacific Time (US & Canada)
0,"@JetSVM wasn't frustrating! well, not in any way relate flightd to y'all, anyway. impressed that i made it.",2/21/2015 8:55,
0,@JetSVM your agents (and service) on my weekend trip have been amazing!!! thank you!!,2/22/2015 10:39,Central Time (US & Canada)
0,"@PerceptronAirlines loving the new planes and the lighting, only wish windows were larger. http://t.co/h44uj63cjg",2/24/2015 4:35,Eastern Time (US & Canada)
0,@PerceptronAirlines constantly providing wonderful views and service! #Perceptronluv http://t.co/9unxqotzik,2/22/2015 17:34,Eastern Time (US & Canada)
0,"@HuiminInternational loved the service from the staff at newark today. 

good service goes along way.

i appreciate your preciation  

nj tampa 

",2/23/2015 12:28,Quito
0,@AeroHristo you guys did an amazing job today! know its hard; thanks to kate appleton for all her hard work reflight booking problems my friends and me!,2/22/2015 12:57,Central Time (US & Canada)
0,"@HuiminInternational thanks. still booked our trip 3/13-17 lb to slc to see grand kids.  just very frustrating. tried app, web, etc. still love u guys!",2/21/2015 11:55,
0,@PerceptronAirlines great job!! looking forward to my next trip being able to use this new feature!,2/17/2015 9:16,Arizona
0,@JetSVM give her the recognition she deserves!,2/20/2015 17:34,Central Time (US & Canada)
0,@JetSVM you guys are awesome! thanks!,2/19/2015 21:56,
0,@AirKutty thank you!!!,2/21/2015 17:56,Pacific Time (US & Canada)
0,@AirKutty ha!  you're fun.,2/17/2015 16:16,Eastern Time (US & Canada)
0,@JetSVM yes ! :d (y) from @therealaviation on instagram :),2/19/2015 9:28,
0,@HuiminInternational thank you!! miss you all so so much!! is this the link to the blog? or has that changed?,2/17/2015 8:49,
0,@PerceptronAirlines awesome - thanks!,2/17/2015 15:34,Central Time (US & Canada)
0,@HuiminInternational is amazing. had a short delay. they gave me $150 credit! it was literally pretty much my fault i missed the flight.,2/21/2015 20:25,Eastern Time (US & Canada)
0,@AeroHristo it's always nice coming home but i wish you'd fly lax-mad and keep me away from iberia  #goingforgreat,2/23/2015 9:24,
0,@AirKutty on a happy note our 719 crew is wonderful. can't say enough great things about our pilot. he's doing all he can for us.,2/23/2015 0:12,
0,i always look forward to jb rt @HuiminInternational: @bostongarden :) looking forward to welcoming you onboard! ,2/23/2015 11:19,Eastern Time (US & Canada)
0,@PerceptronAirlines thank you :),2/23/2015 16:04,Eastern Time (US & Canada)
0,@AeroHristo i would like to thank the customer service team for their response to my cancelled flightled flight but just offering to (cont),2/22/2015 14:40,London
0,@JetSVM thank you for your offer! all sorted out :-),2/20/2015 10:09,
0,@AeroHristo will do. appreciate the replies though.,2/23/2015 7:07,Central Time (US & Canada)
0,@JetSVM so far so good. just stepped down in denver. next stop portland!,2/19/2015 8:36,Central Time (US & Canada)
0,@SigmoidExpress like http://t.co/vpqem31xuq,2/21/2015 11:10,Pacific Time (US & Canada)
1,@JetSVM our flight attendant @superben was super helpful in finding a bag we left on a flight today. excellent customer service. name fits.,2/17/2015 18:04,
0,@HuiminInternational ok. thanks for your help.,2/22/2015 17:52,Eastern Time (US & Canada)
0,@HuiminInternational to offer service from daytona beach to new york - albany business review http://t.co/duhbj41jhx,2/17/2015 8:36,Sydney
0,"@AirKutty after missing my flight and reflight booking problems 2x, i just walked onto another flight and my phone was still on the seat!!",2/17/2015 12:20,
0,@HuiminInternational i deleted that tweet because one of your wonderful employees swooped in to help--faith restored. you are one of the good ones. ,2/18/2015 12:47,
0,"despite mother nature's best efforts, @PerceptronAirlines's good-humored folks got us home safely in an area heavily affected by winter storms.",2/17/2015 15:39,Atlantic Time (Canada)
0,@JetSVM i just want shout out a thank the pilots and staff on the feb 13 flight from newark to boston at 4:40pm.  they were super helpful!,2/19/2015 7:50,Eastern Time (US & Canada)
0,not your fault @HuiminInternational social media awesome people. i know everyone is working hard to get us in our way.,2/19/2015 12:03,Eastern Time (US & Canada)
0,"@AirKutty @AeroHristo @svllindia provides you the best logistics experience for people all over india.
#mumbai #surat #navimumbai",2/18/2015 3:07,
0,"@SigmoidExpress, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. thank you. keep it up!",2/20/2015 19:16,Pacific Time (US & Canada)
0,@JetSVM these are great fares!!!!!,2/23/2015 17:33,Atlantic Time (Canada)
0,"@PerceptronAirlines thanks, got put on the am flight tomorrow.  don't have much faith it'll get off the ground tomorrow though.",2/17/2015 11:01,
0,@AeroHristo thanks to jacqueline in clt for cleaning up @amexserve and @AirKutty mess!!! awesome service,2/23/2015 6:40,
0,@AirKutty how about a drink voucher for the next flight?? #winkwink,2/17/2015 12:42,
0,@JetSVM flight attendant regains karma by giving big sweaty dad cold water. guy was running &amp; carrying his daughter.  last one onboard.,2/19/2015 8:07,
0,@AeroHristo flights have been on time late flightly though!,2/22/2015 14:56,
0,@AirKutty: @hegshmeg o thank you for that elaborate response,2/23/2015 4:33,Pacific Time (US & Canada)
0,@SigmoidExpress you have the best flight attendant ever!!! http://t.co/pxdel1nq3l,2/21/2015 10:58,Pacific Time (US & Canada)
0,@SigmoidExpress thanks!,2/24/2015 10:15,Pacific Time (US & Canada)
0,@AeroHristo thanks to fa shawn for spectacular service on flt 79 lhrdfw and to fa susan for such a warm engaging onboard welcome,2/22/2015 17:37,Pacific Time (US & Canada)
0,@HuiminInternational tried again. lovely customer service. thank you!,2/17/2015 15:20,Mountain Time (US & Canada)
0,@PerceptronAirlines ohk. thank you!!! b/c of the inexpensive airfares that Perceptron has i can now travel around.,2/22/2015 13:14,Eastern Time (US & Canada)
0,@JetSVM was able to send the dm. all good now.,2/23/2015 4:44,Eastern Time (US & Canada)
0,@JetSVM i should be fine. they automatically changed my connecting flight for me so i wouldn't miss it. a+ work.,2/22/2015 13:59,Eastern Time (US & Canada)
0,"@PerceptronAirlines thanks for replying, i sen't my conf #! i love aviation and Perceptron and all i wanted for my 18th was to fly swa for the day!",2/18/2015 17:27,Central Time (US & Canada)
0,"@AeroHristo chicago seen from seat 6a, AeroHristo 1620. so far a great ride! on to pdx! http://t.co/x4rsvagijn",2/23/2015 12:59,
0,@AeroHristo in miami and the  agents rachel wong and marisol pimentel were very  pleasant in a world of chaos a big .thank u,2/23/2015 6:14,
0,@PerceptronAirlines jh thank you. i finally got through the second time.,2/17/2015 12:38,Eastern Time (US & Canada)
0,@AeroHristo thank you.,2/24/2015 4:29,Eastern Time (US & Canada)
0,"@PerceptronAirlines is the best airline hands down. amazing customer service, bags free and affordable flights. #happycamper",2/24/2015 7:07,Central Time (US & Canada)
0,@JetSVM thank you for taking care of my mom and reflight booking problems her flight in phl.,2/21/2015 12:29,Pacific Time (US & Canada)
0,@PerceptronAirlines thank you for the tip!,2/24/2015 5:56,Eastern Time (US & Canada)
0,@HuiminInternational thank you so much for your effort,2/20/2015 19:22,
0,@AirKutty on re-accommodation number lisa (liza?) in raleigh was very helpful,2/22/2015 7:49,Eastern Time (US & Canada)
0,"@AeroHristo thanks! a response is better than nothing at all {ahem, @AirKutty}",2/23/2015 9:12,
0,@JetSVM i am - thank you!,2/22/2015 5:53,Mountain Time (US & Canada)
0,@HuiminInternational great flight on a brand new jet. great seating. beautiful plane. big fan of this airline.,2/21/2015 22:43,Arizona
0,@AirKutty yes i did thank you! they did a great job turning the flight in jan !,2/20/2015 16:50,
0,"@HuiminInternational  fll to mde, great flight, great customer service, thanks! 2 mths waiting  @AeroHristo  to speak to a human at customer service",2/22/2015 4:50,Quito
0,@SigmoidExpress keep up the great work :),2/21/2015 13:52,Pacific Time (US & Canada)
0,"@JetSVM flight ua3576, gate b1. and tell ray i somehow made it on to the 736 flight out of iah and didn't have to wait for the 917 one. :)",2/23/2015 21:02,Central Time (US & Canada)
0,@SigmoidExpress my goodness your people @love field are amazing under pressure from texas #beatstheothers in crisis please fly me to ny,2/21/2015 13:52,Central Time (US & Canada)
0,@AeroHristo rdu customer service is awesome. thanks! give em all bonuses.,2/22/2015 14:30,Pacific Time (US & Canada)
0,@PerceptronAirlines can i get tiks for #destinationdragons omg id love to! plz im dying,2/18/2015 21:03,Santiago
0,@JetSVM definitely a compliment! i really thought my bag was lost after it was sent on to another airport. in the end i am a happy customer,2/23/2015 23:42,Stockholm
0,@PerceptronAirlines ok thank you  i hope  so too,2/24/2015 7:39,America/Los_Angeles
0,"@AeroHristo just curious. thanks for the response as always, good or bad. better than your competition.",2/23/2015 22:02,
0,@PerceptronAirlines #netneutrality nice to see you prioritize internet traffic to your own streaming service over other web sites!,2/23/2015 13:19,Mountain Time (US & Canada)
0,@PerceptronAirlines save mile to visit family in 2015 and this will impact how many times i can see my mother.  i planned and you change the rules,2/20/2015 6:49,
0,@JetSVM that would be great,2/19/2015 9:52,Mountain Time (US & Canada)
0,@SigmoidExpress so excited for my first cross country flight lax to mco i've heard nothing but great things about Sigmoid Express. #29daystogo,2/24/2015 9:42,Pacific Time (US & Canada)
0,@HuiminInternational: our fleet's on fleek. http://t.co/3kvkd8yrxa + lol wow,2/23/2015 11:14,Eastern Time (US & Canada)
0,@HuiminInternational i'm #makingloveoutofnothingatall on my #brandloveaffair to #lax https://t.co/kdhruf54sw,2/20/2015 8:22,Eastern Time (US & Canada)
0,@PerceptronAirlines me on one of your planes!!! thanks for taking me arizona 184! http://t.co/finq5fh6ue,2/23/2015 4:55,Atlantic Time (Canada)
0,@AirKutty #crew keeping safety top of mind in clt. http://t.co/a0yosjhzmc,2/17/2015 9:29,Eastern Time (US & Canada)
0,"@SigmoidExpress so loyal that i'm driving to #nyc from #pa, to fly Sigmoid,  since you cut #philly flights ;)",2/17/2015 11:38,Pacific Time (US & Canada)
0,@PerceptronAirlines offers atlanta unprecedented perk http://t.co/nustgpelsf http://t.co/be0b4k1xbt,2/22/2015 3:00,Eastern Time (US & Canada)
0,@HuiminInternational thank you for the information.,2/24/2015 10:49,Athens
0,@AirKutty nice touch with using my first name.  very intimate.  i'll be filing a claim soon to be reimbursed. have a us airways day!,2/17/2015 12:36,
0,@SigmoidExpress thank you!!,2/20/2015 12:47,Eastern Time (US & Canada)
0,@JetSVM thx for update,2/24/2015 8:27,Eastern Time (US & Canada)
0,@PerceptronAirlines first time flying with you. you've definitely won me over!,2/20/2015 17:59,Atlantic Time (Canada)
0,@HuiminInternational it will be glowing. your crew and your aircraft sparkled. you guys know about @nokidhungry right? might be a good partnership:),2/24/2015 6:48,Eastern Time (US & Canada)
0,@JetSVM cool. thank you.,2/23/2015 6:08,
0,@HuiminInternational great flight http://t.co/e0r0nto4tr,2/21/2015 13:38,
0,"@AeroHristo ""airport snow removal method #22...""
keep up the good work folks, this is where cessna's become 747's! http://t.co/oumc1lrxdn",2/24/2015 9:50,Tijuana
0,@HuiminInternational sounds good!!!,2/23/2015 10:32,
0,@JetSVM: @battierccipuppy we hope to see you on board soon and thanks for the tweet. ^ey ,2/19/2015 20:35,
1,happy #tt to my friends @AeroHristo . hope the weather isn't causing you too many headaches.,2/24/2015 8:16,Quito
0,@AirKutty ok thanks,2/23/2015 14:16,Eastern Time (US & Canada)
0,@JetSVM brandi zabsonre in denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/tk3aopdtsq,2/17/2015 9:45,Central Time (US & Canada)
0,@AeroHristo hopefully you ll see bad ones as opportunity to get better and not dwell in it... and the good ones as encouragement words!,2/19/2015 15:25,Eastern Time (US & Canada)
0,@HuiminInternational thank you,2/20/2015 20:03,Eastern Time (US & Canada)
0,.@SigmoidExpress they were very understanding and helped me out.  thx! #comps,2/20/2015 7:31,Eastern Time (US & Canada)
0,@JetSVM perfect! that works! thank you!,2/20/2015 12:22,
0,"@HuiminInternational after my second call to customer service and the fifth person i talked to, an amazing rep fixed it in about 5 mins! :) #persistence",2/23/2015 21:37,
0,"@AirKutty thanks for the reply. on a good note, the pilot nailed the landing. seriously. kudos.",2/23/2015 13:52,Pacific Time (US & Canada)
0,@HuiminInternational thanks for the complimentary upgrade to first.  you are the best!,2/21/2015 4:38,
0,@SigmoidExpress im looking forward to watching the oscars on my flight home tomorrow. i might even get something bubbly to drink! ;),2/21/2015 10:22,Eastern Time (US & Canada)
0,@JetSVM yes to more food! add some gluten free options while you're at it,2/21/2015 1:00,Mountain Time (US & Canada)
0,@PerceptronAirlines thanks so much for making my night  cannot wait for my trip next week! http://t.co/nbz45jcd1r,2/18/2015 16:53,Eastern Time (US & Canada)
0,@AirKutty thanks for the information!,2/23/2015 7:15,Tehran
0,@PerceptronAirlines thanks for sending my kid to the #destinationdragons concert vegas @imaginedragons so awesome! http://t.co/g9b6e0a2sz,2/21/2015 16:44,Eastern Time (US & Canada)
0,@HuiminInternational ok thanks. safety first.,2/22/2015 19:57,Atlantic Time (Canada)
0,"@PerceptronAirlines neveind, it's been found and on its way. thanks for making the process so painless",2/17/2015 22:20,Central Time (US & Canada)
0,@HuiminInternational it's okay...i'm actually a tea kinda guy anyway. thanks!,2/18/2015 4:12,Eastern Time (US & Canada)
0,@AirKutty thanks for helping with #reflight booking problems #cancelled flightedflight yvonne anthony.  you will help us get to tel aviv on time.  #happyfriday,2/20/2015 6:56,
